id,file_dir,content
6521,E:\DATN\dataframe\train_file\72.txt,Các đặc điểm ở đây có nghĩa là các thông số mô hình (ví dụ: trọng số của mạng nơ-ron) hoặc toàn bộ cấu trúc mô hình.
6522,E:\DATN\dataframe\train_file\72.txt,Thể trạng của một agent trong RL có thể được xác định bằng phần thưởng dự kiến mà agent sẽ nhận được nếu hoạt động trong môi trường.
6523,E:\DATN\dataframe\train_file\72.txt,Mục tiêu trong học tăng cường tiến hóa hoàn toàn giống như trong đào tạo dựa trên backpropagation và đào tạo dựa trên gradient.
6524,E:\DATN\dataframe\train_file\72.txt,"Sự khác biệt duy nhất là chúng ta sử dụng quá trình tiến hóa này, thường được gọi là thuật toán di truyền, để tối ưu hóa các tham số của một mô hình chẳng hạn như mạng nơ-ron."
6525,E:\DATN\dataframe\train_file\72.txt,"Trong cách tiếp cận thuật toán tiến hóa để học tăng cường, các agent cạnh tranh trong một môi trường và các agent phù hợp hơn (tạo ra nhiều phần thưởng hơn) được ưu tiên sao chép để tạo ra thế hệ tương lai."
6526,E:\DATN\dataframe\train_file\72.txt,"Sau nhiều lần lặp lại quy trình này, chỉ còn lại những agent phù hợp nhất."
6527,E:\DATN\dataframe\train_file\72.txt,Các bước thực hiện của giải thuật di truyền trong RF
6528,E:\DATN\dataframe\train_file\72.txt,Chúng ta hãy xem xét các bước của thuật toán di truyền một cách chi tiết hơn.
6529,E:\DATN\dataframe\train_file\72.txt,Giả sử chúng ta có một mạng nơ-ron mà chúng ta muốn sử dụng làm tác nhân để chơi Gridworld và chúng ta muốn đào tạo nó bằng cách sử dụng một thuật toán di truyền.
6530,E:\DATN\dataframe\train_file\72.txt,"Hãy nhớ rằng, đào tạo mạng nơ-ron chỉ có nghĩa là cập nhật lặp đi lặp lại các tham số của nó để hiệu suất của nó được cải thiện."
6531,E:\DATN\dataframe\train_file\72.txt,"Cũng nhớ lại rằng với một kiến trúc mạng nơ-ron cố định, các tham số hoàn toàn xác định hành vi của nó, vì vậy để sao chép một mạng nơ-ron, chúng ta chỉ cần sao chép các tham số của nó."
6532,E:\DATN\dataframe\train_file\72.txt,Sau đây là các khái niệm để có thể huấn luyện được một mạng nơ ron như vậy:
6533,E:\DATN\dataframe\train_file\72.txt,Khởi tạo quần thể: tạo ra một tập hợp ban đầu của các vectơ trọng số ngẫu nhiên.
6534,E:\DATN\dataframe\train_file\72.txt,"Mỗi voector này được đại diện cho một cá thể (agent), tập hợp ban đầu này được gọi là quần thể (population)."
6535,E:\DATN\dataframe\train_file\72.txt,Giả sử quần thể ban đầu này có 100 cá thể.
6536,E:\DATN\dataframe\train_file\72.txt,Đưa quần thể vào môi trường: đưa quần thể này vào cùng chơi trò chơi Gridworld của chúng ta sau đó tiến hành ghi lại reward của mỗi cá thể.
6537,E:\DATN\dataframe\train_file\72.txt,Mỗi cá thể được chỉ định một điểm chất lượng - fitness score dựa trên phần thưởng mà chúng kiếm được.
6538,E:\DATN\dataframe\train_file\72.txt,"Vì quần thể ban đầu là ngẫu nhiên, tất cả chúng có khả năng sẽ hoạt động rất kém, nhưng sẽ có một số ít, chỉ do ngẫu nhiên, sẽ hoạt động tốt hơn những cá thể khác."
6539,E:\DATN\dataframe\train_file\72.txt,"Lựa chọn cá thể để lai tạo: Tiến hành lấy mẫu ngẫu nhiên một cặp cá thể (“bố mẹ”) từ quần thể, được tính trọng số theo điểm chất lượng tương đối của chúng (những cá thể có chất lượng cao hơn có xác suất được chọn cao hơn) để tạo ra “quần thể giống lai tạo”."
6540,E:\DATN\dataframe\train_file\72.txt,"Lai tạo sinh ra quần thể mới: Các cá thể trong quần thể sinh sản sau đó sẽ “lai tạo” để tạo ra “thế hệ kế cận” sẽ tạo thành một quần thể mới, đầy đủ gồm 100 cá thể."
6541,E:\DATN\dataframe\train_file\72.txt,"Nếu các cá thể chỉ đơn giản là vectơ tham số của số thực, việc lai ghép vectơ 1 với vectơ 2 bao gồm việc lấy một tập con từ vectơ 1 và kết hợp nó với một tập hợp con bổ sung của vectơ 2 để tạo ra một vectơ con mới có cùng kích thước."
6542,E:\DATN\dataframe\train_file\72.txt,"Ví dụ, giả sử bạn có vectơ 1: [1 2 3] và vectơ 2: [4 5 6]."
6543,E:\DATN\dataframe\train_file\72.txt,Vectơ 1 lai ghép với vectơ 2 để tạo ra [1 5 6] và [4 2 3].
6544,E:\DATN\dataframe\train_file\72.txt,Chúng tôi chỉ đơn giản là bắt cặp ngẫu nhiên các cá thể từ các quần thể sinh sản và tái tổ hợp chúng để tạo ra hai con mới cho đến khi chúng ta tạo thành một quần thể mới.
6545,E:\DATN\dataframe\train_file\72.txt,"Điều này tạo ra sự đa dạng ""di truyền"" mới với những cá thể hoạt động tốt nhất."
6546,E:\DATN\dataframe\train_file\72.txt,"Đột biến: Giờ đây, chúng ta có một quần thể mới với các cá thể hàng đầu từ thế hệ trước, cùng với các các cá thể trong thế hệ mới."
6547,E:\DATN\dataframe\train_file\72.txt,"Tại thời điểm này, chúng ta sẽ lặp lại các giải pháp của mình và đột biến ngẫu nhiên một số trong số chúng để đảm bảo rằng chúng ta đưa sự đa dạng di truyền mới vào mọi thế hệ để ngăn chặn sự hội tụ sớm về mức tối ưu cục bộ."
6548,E:\DATN\dataframe\train_file\72.txt,Sự đột biến chỉ đơn giản có nghĩa là thêm một chút nhiễu ngẫu nhiên vào các vectơ tham số.
6549,E:\DATN\dataframe\train_file\72.txt,"Nếu đây là các vectơ nhị phân, đột biến có nghĩa là lật ngẫu nhiên một vài bit; nếu không, chúng ta có thể thêm một số nhiễu Gaussian."
6550,E:\DATN\dataframe\train_file\72.txt,"Tỷ lệ đột biến cần phải khá thấp, nếu không chúng ta sẽ có nguy cơ phá hỏng các giải pháp tốt hiện có."
6551,E:\DATN\dataframe\train_file\72.txt,Lặp lại quá trình tiến hoá: Bây giờ chúng ta có một quần thể mới gồm các cá thể bị đột biến từ thế hệ trước.
6552,E:\DATN\dataframe\train_file\72.txt,Chúng ta lặp lại quá trình này với quần thể mới trong N số thế hệ hoặc cho đến khi chúng ta đạt đến sự hội tụ (đó là khi điểm chất lượng của quần thể trung bình đã không còn có sự cải thiện đáng kể).
6553,E:\DATN\dataframe\train_file\72.txt,** LƯU Ý**: Có nhiều phương pháp khác nhau để chọn “bố mẹ” cho thế hệ tiếp theo.
6554,E:\DATN\dataframe\train_file\72.txt,Một cách đơn giản là gắn một xác suất lựa chọn vào từng cá thể dựa trên điểm chất lượng tương đối của chúng và sau đó lấy mẫu từ phân phối này.
6555,E:\DATN\dataframe\train_file\72.txt,"Bằng cách này, những cá thể phù hợp nhất sẽ được chọn thường xuyên nhất, nhưng vẫn có một cơ hội nhỏ là cho những cá thể hoạt động kém được chọn."
6556,E:\DATN\dataframe\train_file\72.txt,Điều này có thể giúp duy trì sự đa dạng trong quần thể.
6557,E:\DATN\dataframe\train_file\72.txt,"Một cách khác là chỉ cần xếp hạng tất cả các cá thể và lấy N cá thể hàng đầu, và sử dụng chúng để lai tạo để tạo ra thế hệ tiếp theo."
6558,E:\DATN\dataframe\train_file\72.txt,Đối với bất kỳ phương pháp nào thì việc ưu tiên chọn những cá thể tốt nhất để tiến hành việc lai tạo sẽ có hiệu quả tốt hơn.
6559,E:\DATN\dataframe\train_file\72.txt,Có một sự đánh đổi giữa việc lựa chọn những ứng cử viên tốt nhất và giảm sự đa dạng trong quần thể — điều này rất giống với sự đánh đổi giữa exploration và exploitation trong học tăng cường.
6560,E:\DATN\dataframe\train_file\72.txt,Bài toán sinh chuối tương đồng
6561,E:\DATN\dataframe\train_file\72.txt,Mô tả bài toán
6562,E:\DATN\dataframe\train_file\72.txt,"Chúng ta sẽ tạo một tập hợp các chuỗi ngẫu nhiên và cố gắng phát triển chúng thành một chuỗi mục tiêu do chúng ta lựa chọn, chẳng hạn như “Hello World!”."
6563,E:\DATN\dataframe\train_file\72.txt,Tập hợp các chuỗi ngẫu nhiên ban đầu của chúng ta sẽ giống như “gMIgSkybXZyP” và “adlBOMXIrBH”.
6564,E:\DATN\dataframe\train_file\72.txt,Chúng ta sẽ sử dụng một hàm có thể cho chúng ta biết các chuỗi này tương tự như thế nào với chuỗi mục tiêu để cung cấp cho chúng ta điểm chất lượng.
6565,E:\DATN\dataframe\train_file\72.txt,"Sau đó, chúng ta sẽ lấy mẫu các cặp cha mẹ từ quần thể được tính theo fitness score tương đối của chúng, sao cho những cá thể có fitness score cao hơn có nhiều khả năng được chọn để trở thành cha mẹ hơn (tức cá thể có fitness score cao sẽ có tỉ lệ được chọn làm parents lớn hơn các cá thể có fitness score thấp)."
6566,E:\DATN\dataframe\train_file\72.txt,"Tiếp theo, chúng ta sẽ lai ghép những cặp bố mẹ này (còn được gọi là lai hoặc tái tổ hợp) để tạo ra hai chuỗi con và thêm chúng vào thế hệ tiếp theo."
6567,E:\DATN\dataframe\train_file\72.txt,Ngoài ra chúng ta có thể thực hiện đốt biến bằng cách biến đổi các cá thể con cái bằng cách lật ngẫu nhiên một vài ký tự trong chuỗi.
6568,E:\DATN\dataframe\train_file\72.txt,"Chúng ta sẽ lặp lại quá trình này và hy vọng rằng quần thể mới sẽ trở nên phong phú hơn với các chuỗi rất gần với mục tiêu của chúng ta; có thể ít nhất một mục tiêu sẽ đạt được chính xác mục tiêu của chúng ta (tại thời điểm đó, chúng ta sẽ dừng thuật toán)."
6569,E:\DATN\dataframe\train_file\72.txt,Quá trình tiến hóa này của chuỗi được mô tả trong hình dưới đây
6570,E:\DATN\dataframe\train_file\72.txt,"Đây có lẽ là một ví dụ ngớ ngẩn, nhưng đó là một trong những minh chứng đơn giản nhất về thuật toán di truyền và các khái niệm sẽ chuyển trực tiếp sang các nhiệm vụ học tăng cường của chúng ta."
6571,E:\DATN\dataframe\train_file\72.txt,Bây giờ chúng ta sẽ tiến hành đi sâu vào code ngay thôi
6572,E:\DATN\dataframe\train_file\72.txt,Code thôi nào
6573,E:\DATN\dataframe\train_file\72.txt,Định nghĩa target string
6574,E:\DATN\dataframe\train_file\72.txt,Đầu tiên chúng ta tiến hành import các thư viên cần thiết và định nghĩa target string.
6575,E:\DATN\dataframe\train_file\72.txt,"Ở đây chúng ta đang mong muốn các agent sẽ sinh ra các chuối giống với ""Hello World"" nhất"
6576,E:\DATN\dataframe\train_file\72.txt,import random
6577,E:\DATN\dataframe\train_file\72.txt,from matplotlib import pyplot as plt
6578,E:\DATN\dataframe\train_file\72.txt,"alphabet = ""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,.! """
6579,E:\DATN\dataframe\train_file\72.txt,"target = ""Hello World!"""
6580,E:\DATN\dataframe\train_file\72.txt,Định nghĩa agent
6581,E:\DATN\dataframe\train_file\72.txt,Agent của chúng ta rất đơn giản.
6582,E:\DATN\dataframe\train_file\72.txt,Nó sẽ bao gồm hai thuộc tính là string để chứa giá trị của chuỗi mà nó đang biểu diễn và fitness nhằm biểu diễn điểm chất lượng.
6583,E:\DATN\dataframe\train_file\72.txt,Điểm nầy có thể đo bằng khoảng cách edit-distance từ string mà agent đang biểu diễn đến chuỗi target.
6584,E:\DATN\dataframe\train_file\72.txt,Chúng ta sẽ định nghĩa sau
6585,E:\DATN\dataframe\train_file\72.txt,class Individual:
6586,E:\DATN\dataframe\train_file\72.txt,"    def __init__(self, string, fitness=0):"
6587,E:\DATN\dataframe\train_file\72.txt,        self.string = string
6588,E:\DATN\dataframe\train_file\72.txt,        self.fitness = fitness
6589,E:\DATN\dataframe\train_file\72.txt,Định nghĩa fitness_score
6590,E:\DATN\dataframe\train_file\72.txt,Như đã trình bày ở phần trên thì chúng ta có thể thực hiện một hàm similar đơn giản giữa hai string để biểu diễn fitness score của agent
6591,E:\DATN\dataframe\train_file\72.txt,from difflib import SequenceMatcher
6592,E:\DATN\dataframe\train_file\72.txt,"def similar(a, b):"
6593,E:\DATN\dataframe\train_file\72.txt,"    return SequenceMatcher(None, a, b).ratio()"
6594,E:\DATN\dataframe\train_file\72.txt,Khởi tạo quần thể
6595,E:\DATN\dataframe\train_file\72.txt,Chúng ta có thể khởi tạo quần thể bằng cách sinh ra các agent chứa các string ngẫu nhiên.
6596,E:\DATN\dataframe\train_file\72.txt,Giả sử quần thể của chúng ta có 100 agents
6597,E:\DATN\dataframe\train_file\72.txt,"def spawn_population(length=26,size=100):"
6598,E:\DATN\dataframe\train_file\72.txt,    for i in range(size):
6599,E:\DATN\dataframe\train_file\72.txt,"        string = ''.join(random.choices(alphabet,k=length))"
6600,E:\DATN\dataframe\train_file\72.txt,        individual = Individual(string)
6601,E:\DATN\dataframe\train_file\72.txt,    return pop
6602,E:\DATN\dataframe\train_file\72.txt,Đây là một bước đã trình bày trong phần lý thuyết.
6603,E:\DATN\dataframe\train_file\72.txt,Về cơ bản chúng ta sẽ thay đổi ngẫu nhiên một vài kí tự trong string mà agent đang biểu diễn bởi một xác suất nào đó.
6604,E:\DATN\dataframe\train_file\72.txt,Giá sử là 0.01.
